  3.40277780   0.87264298   0.51140494  -0.90760315  -0.51375854   0.29303674   0.54693564  -0.61201466   0.67712154   0.24365424   0.51314345  -0.62571065   0.65034760 
  3.44444440   0.86691465   0.52135853  -0.90179383  -0.52362734   0.28542254   0.54987924  -0.61651919   0.67043817   0.23579323   0.51540202  -0.63018065   0.64345354 
  3.48611110   0.86110586   0.53124852  -0.89591132  -0.53343236   0.27784353   0.55274141  -0.62098714   0.66370728   0.22797144   0.51757748  -0.63460612   0.63651773 
  3.52777780   0.85521712   0.54107403  -0.88995608  -0.54317282   0.27029913   0.55552250  -0.62541955   0.65692927   0.22018825   0.51967031  -0.63898795   0.62954065 
  3.55555560   0.85124714   0.54758813  -0.88594576  -0.54963020   0.26528845   0.55733169  -0.62835523   0.65238461   0.21502059   0.52101986  -0.64188537   0.62486656 
  3.61111110   0.84320185   0.56052826  -0.87782929  -0.56245689   0.25531167   0.56084284  -0.63418168   0.64323340   0.20473513   0.52360998  -0.64762421   0.61546453 
  3.66666670   0.83501709   0.57334928  -0.86958596  -0.57516461   0.24539304   0.56421167  -0.63995011   0.63400039   0.19451488   0.52605569  -0.65329001   0.60599159 
  3.72222220   0.82669397   0.58604922  -0.86121675  -0.58775151   0.23553098   0.56743896  -0.64566271   0.62468642   0.18435832   0.52835805  -0.65888465   0.59644878 
  3.77777780   0.81823356   0.59862613  -0.85272264  -0.60021578   0.22572385   0.57052547  -0.65132156   0.61529228   0.17426389   0.53051813  -0.66440993   0.58683714 
  3.83333330   0.80963688   0.61107807  -0.84410455  -0.61255561   0.21596996   0.57347193  -0.65692869   0.60581873   0.16423000   0.53253693  -0.66986758   0.57715765 
  3.88888890   0.80090493   0.62340311  -0.83536339  -0.62476919   0.20626764   0.57627906  -0.66248600   0.59626653   0.15425508   0.53441546  -0.67525924   0.56741128 
  3.94444440   0.79203866   0.63559935  -0.82650002  -0.63685475   0.19661522   0.57894754  -0.66799532   0.58663642   0.14433755   0.53615468  -0.68058646   0.55759897 
  4.00000000   0.78303899   0.64766488  -0.81751526  -0.64881052   0.18701096   0.58147804  -0.67345839   0.57692908   0.13447582   0.53775555  -0.68585070   0.54772165 
  4.05555560   0.77390681   0.65959781  -0.80840990  -0.66063472   0.17745311   0.58387121  -0.67887687   0.56714519   0.12466831   0.53921897  -0.69105336   0.53778021 
  4.11111110   0.76464296   0.67139629  -0.79918472  -0.67232562   0.16793993   0.58612767  -0.68425231   0.55728541   0.11491343   0.54054586  -0.69619574   0.52777554 
  4.16666670   0.75524828   0.68305844  -0.78984044  -0.68388149   0.15846967   0.58824801  -0.68958618   0.54735040   0.10520958   0.54173708  -0.70127904   0.51770848 
  4.22222220   0.74572354   0.69458242  -0.78037777  -0.69530058   0.14904058   0.59023281  -0.69487984   0.53734077   0.09555518   0.54279348  -0.70630442   0.50757986 
  4.27777780   0.73606950   0.70596639  -0.77079740  -0.70658118   0.13965089   0.59208262  -0.70013456   0.52725713   0.08594862   0.54371588  -0.71127291   0.49739049 
  4.33333330   0.72628690   0.71720853  -0.76109997  -0.71772160   0.13029883   0.59379796  -0.70535152   0.51710008   0.07638836   0.54450507  -0.71618547   0.48714117 
  4.38888890   0.71637644   0.72830703  -0.75128611  -0.72872012   0.12098265   0.59537933  -0.71053181   0.50687019   0.06687287   0.54516184  -0.72104296   0.47683269 
  4.44444440   0.70633880   0.73926007  -0.74135644  -0.73957506   0.11170058   0.59682722  -0.71567640   0.49656801   0.05740063   0.54568694  -0.72584616   0.46646581 
  4.50000000   0.69617464   0.75006587  -0.73131154  -0.75028475   0.10245082   0.59814207  -0.72078619   0.48619409   0.04797013   0.54608109  -0.73059577   0.45604131 
  4.55555560   0.68588459   0.76072264  -0.72115197  -0.76084750   0.09323167   0.59932432  -0.72586196   0.47574898   0.03857992   0.54634501  -0.73529236   0.44555991 
  4.61111110   0.67546927   0.77122861  -0.71087827  -0.77126165   0.08404142   0.60037438  -0.73090437   0.46523320   0.02922855   0.54647937  -0.73993644   0.43502238 
  4.66666670   0.66492927   0.78158201  -0.70049099  -0.78152556   0.07487835   0.60129263  -0.73591400   0.45464729   0.01991462   0.54648485  -0.74452842   0.42442942 
  4.72222220   0.65426517   0.79178109  -0.68999062  -0.79163756   0.06574079   0.60207944  -0.74089132   0.44399175   0.01063674   0.54636208  -0.74906860   0.41378178 
  4.77777780   0.64347754   0.80182409  -0.67937768  -0.80159603   0.05662710   0.60273515  -0.74583667   0.43326711   0.00139357   0.54611168  -0.75355719   0.40308015 
  4.83333330   0.63256693   0.81170929  -0.66865265  -0.81139931   0.04753566   0.60326008  -0.75075029   0.42247390  -0.00781622   0.54573424  -0.75799433   0.39232525 
  4.88888890   0.62153387   0.82143495  -0.65781601  -0.82104580   0.03846489   0.60365454  -0.75563231   0.41161261  -0.01699390   0.54523034  -0.76238003   0.38151777 
  4.94444440   0.61037889   0.83099935  -0.64686822  -0.83053387   0.02941324   0.60391879  -0.76048272   0.40068378  -0.02614069   0.54460054  -0.76671421   0.37065843 
  5.00000000   0.59910252   0.84040077  -0.63580975  -0.83986190   0.02037919   0.60405310  -0.76530143   0.38968792  -0.03525777   0.54384538  -0.77099670   0.35974792 
  5.08333330   0.58196147   0.85419361  -0.61901552  -0.85355037   0.00685788   0.60401145  -0.77246953   0.37306958  -0.04888016   0.54247872  -0.77732283   0.34328777 
  5.16666670   0.56455017   0.86761021  -0.60197480  -0.86686975  -0.00663198   0.60367868  -0.77956450   0.35630336  -0.06244182   0.54083285  -0.78353057   0.32671648 
  5.25000000   0.54687033   0.88064490  -0.58468911  -0.87981469  -0.02009490   0.60305544  -0.78658443   0.33939110  -0.07594610   0.53890937  -0.78961796   0.31003647 
  5.33333330   0.52892369   0.89329205  -0.56715999  -0.89237986  -0.03353517   0.60214227  -0.79352675   0.32233468  -0.08939601   0.53670981  -0.79558252   0.29325018 
  5.38888890   0.51681191   0.90150542  -0.55533944  -0.90054304  -0.04248471   0.60137266  -0.79811025   0.31088462  -0.09833377   0.53509077  -0.79948917   0.28200151 
  5.44444440   0.50458287   0.90954242  -0.54341186  -0.90853351  -0.05142703   0.60047453  -0.80265669   0.29937196  -0.10724932   0.53335009  -0.80333884   0.27070745 
